Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,,Section
SID20139097,Sem_2,83,74,73,84,94,95,75,82.57142857,578,IDEPT2357,Aerospace Engineering,,A
SID20148169,Sem_1,54,87,94,58,90,100,94,82.42857143,577,IDEPT1423,Aerospace Engineering,,A
SID20164036,Sem_1,67,86,91,97,93,71,72,82.42857143,577,IDEPT1537,Aerospace Engineering,,A
SID20185001,Sem_2,81,87,72,61,98,100,78,82.42857143,577,IDEPT4670,Aerospace Engineering,,A
SID20169737,Sem_2,99,97,63,55,89,95,78,82.28571429,576,IDEPT2054,Aerospace Engineering,,A
SID20146265,Sem_2,94,83,91,95,40,97,75,82.14285714,575,IDEPT3115,Aerospace Engineering,,A
SID20171928,Sem_2,96,69,70,89,81,83,86,82,574,IDEPT1423,Aerospace Engineering,,A
SID20166799,Sem_2,100,100,96,55,64,100,59,82,574,IDEPT2357,Aerospace Engineering,,A
SID20157148,Sem_1,94,82,72,99,93,65,69,82,574,IDEPT4132,Aerospace Engineering,,A
SID20142582,Sem_1,46,77,100,84,90,94,83,82,574,IDEPT1423,Aerospace Engineering,,A
SID20182161,Sem_1,84,75,64,54,98,99,99,81.85714286,573,IDEPT4938,Aerospace Engineering,,A
SID20189138,Sem_2,70,95,,92,72,76,86,81.83333333,491,IDEPT5528,Aerospace Engineering,,A
SID20166722,Sem_1,96,99,87,63,49,78,100,81.71428571,572,IDEPT1423,Aerospace Engineering,,A
SID20161440,Sem_2,60,51,89,92,96,95,89,81.71428571,572,IDEPT5881,Aerospace Engineering,,A
SID20161915,Sem_2,92,99,70,91,53,69,98,81.71428571,572,IDEPT5528,Aerospace Engineering,,A
SID20141639,Sem_2,88,46,94,89,92,73,90,81.71428571,572,IDEPT5528,Aerospace Engineering,,A
SID20182536,Sem_1,77,65,87,87,63,98,94,81.57142857,571,IDEPT1423,Aerospace Engineering,,A
SID20152940,Sem_1,100,98,96,75,40,77,85,81.57142857,571,IDEPT4938,Aerospace Engineering,,A
SID20145547,Sem_1,100,87,53,68,100,78,85,81.57142857,571,IDEPT4938,Aerospace Engineering,,A
SID20156143,Sem_2,100,99,79,68,79,45,99,81.28571429,569,IDEPT3115,Aerospace Engineering,,A
SID20162792,Sem_1,98,89,92,84,59,75,72,81.28571429,569,IDEPT4938,Aerospace Engineering,,A
SID20152484,Sem_2,85,98,96,77,89,62,61,81.14285714,568,IDEPT2054,Aerospace Engineering,,A
SID20142751,Sem_2,91,56,77,83,97,91,73,81.14285714,568,IDEPT3115,Aerospace Engineering,,A
SID20186248,Sem_1,85,71,96,98,96,45,77,81.14285714,568,IDEPT4938,Aerospace Engineering,,A
SID20131931,Sem_2,98,97,78,84,63,68,80,81.14285714,568,IDEPT4670,Aerospace Engineering,,A
SID20168876,Sem_2,74,90,76,78,85,70,95,81.14285714,568,IDEPT5528,Aerospace Engineering,,A
SID20132992,Sem_2,90,82,70,84,93,81,68,81.14285714,568,IDEPT4132,Aerospace Engineering,,A
SID20167705,Sem_1,90,64,51,99,94,88,,81,486,IDEPT2054,Aerospace Engineering,,A
SID20156933,Sem_1,70,94,100,71,90,76,66,81,567,IDEPT1423,Aerospace Engineering,,A
SID20133282,Sem_2,59,67,97,99,74,74,97,81,567,IDEPT2054,Aerospace Engineering,,A
SID20141887,Sem_1,99,85,60,70,96,94,63,81,567,IDEPT2357,Aerospace Engineering,,A
SID20178817,Sem_1,86,87,99,62,96,93,44,81,567,IDEPT1537,Aerospace Engineering,,A
SID20172115,Sem_1,94,75,70,100,84,52,91,80.85714286,566,IDEPT2357,Aerospace Engineering,,A
SID20168057,Sem_1,78,96,76,79,82,92,63,80.85714286,566,IDEPT4938,Aerospace Engineering,,A
SID20161509,Sem_1,62,58,99,75,93,88,91,80.85714286,566,IDEPT4938,Aerospace Engineering,,A
SID20183575,Sem_1,94,73,60,88,72,79,100,80.85714286,566,IDEPT2054,Aerospace Engineering,,A
SID20178878,Sem_1,,95,93,97,92,46,62,80.83333333,485,IDEPT1423,Aerospace Engineering,,A
SID20141484,Sem_2,51,84,99,74,,96,,80.8,404,IDEPT5528,Aerospace Engineering,,A
SID20165370,Sem_2,68,55,99,95,78,71,99,80.71428571,565,IDEPT3115,Aerospace Engineering,,A
SID20162145,Sem_1,98,70,45,89,79,96,88,80.71428571,565,IDEPT5881,Aerospace Engineering,,A
SID20163436,Sem_1,74,89,89,83,87,45,98,80.71428571,565,IDEPT2357,Aerospace Engineering,,A
SID20157452,Sem_1,76,96,99,,68,63,82,80.66666667,484,IDEPT2357,Aerospace Engineering,,A
SID20163549,Sem_2,79,68,98,79,,86,74,80.66666667,484,IDEPT4670,Aerospace Engineering,,A
SID20149047,Sem_1,93,98,93,78,91,50,61,80.57142857,564,IDEPT3115,Aerospace Engineering,,A
SID20157004,Sem_2,86,97,92,73,87,87,42,80.57142857,564,IDEPT2357,Aerospace Engineering,,A
SID20137380,Sem_2,85,58,94,63,95,100,69,80.57142857,564,IDEPT4938,Aerospace Engineering,,A
SID20164120,Sem_1,40,84,73,86,98,89,94,80.57142857,564,IDEPT4132,Aerospace Engineering,,A
SID20161440,Sem_1,90,55,,87,76,79,96,80.5,483,IDEPT5881,Aerospace Engineering,,A
SID20155423,Sem_2,96,74,88,68,77,85,75,80.42857143,563,IDEPT4670,Aerospace Engineering,,A
SID20179586,Sem_2,63,85,49,96,75,98,97,80.42857143,563,IDEPT1423,Aerospace Engineering,,A
SID20139598,Sem_2,93,74,91,54,86,82,83,80.42857143,563,IDEPT1537,Aerospace Engineering,,A
SID20138520,Sem_1,90,77,99,83,100,67,47,80.42857143,563,IDEPT5528,Aerospace Engineering,,A
SID20175174,Sem_2,76,72,84,96,89,58,88,80.42857143,563,IDEPT4938,Aerospace Engineering,,A
SID20134904,Sem_1,100,92,97,40,85,68,,80.33333333,482,IDEPT1537,Aerospace Engineering,,A
SID20137485,Sem_2,,49,70,98,91,90,84,80.33333333,482,IDEPT5528,Aerospace Engineering,,A
SID20134904,Sem_1,100,92,97,40,85,68,,80.33333333,482,IDEPT1537,Aerospace Engineering,,A
SID20133729,Sem_1,100,70,73,99,87,70,63,80.28571429,562,IDEPT5528,Aerospace Engineering,,A
SID20138939,Sem_1,59,64,98,98,88,74,81,80.28571429,562,IDEPT5528,Aerospace Engineering,,A
SID20184060,Sem_1,41,100,77,80,76,93,95,80.28571429,562,IDEPT4938,Aerospace Engineering,,A
SID20164645,Sem_2,97,97,100,62,60,54,92,80.28571429,562,IDEPT5881,Aerospace Engineering,,A
SID20143642,Sem_2,95,91,63,91,84,67,71,80.28571429,562,IDEPT3115,Aerospace Engineering,,A
SID20135687,Sem_1,56,91,90,72,92,73,88,80.28571429,562,IDEPT5528,Aerospace Engineering,,A
SID20164235,Sem_2,,65,73,99,98,93,53,80.16666667,481,IDEPT1423,Aerospace Engineering,,A
SID20188508,Sem_2,96,73,68,92,100,47,85,80.14285714,561,IDEPT5528,Aerospace Engineering,,A
SID20148365,Sem_1,70,96,89,65,90,75,76,80.14285714,561,IDEPT2357,Aerospace Engineering,,A
SID20141991,Sem_1,67,93,64,89,78,80,90,80.14285714,561,IDEPT2054,Aerospace Engineering,,A
SID20157513,Sem_1,100,70,44,71,100,88,87,80,560,IDEPT2357,Aerospace Engineering,,A
SID20148523,Sem_2,96,97,82,87,64,94,40,80,560,IDEPT5528,Aerospace Engineering,,A
SID20148761,Sem_1,87,70,83,81,98,51,90,80,560,IDEPT1423,Aerospace Engineering,,A
SID20143232,Sem_2,89,97,84,77,89,73,51,80,560,IDEPT1423,Aerospace Engineering,,A
SID20165806,Sem_1,95,99,98,81,50,69,68,80,560,IDEPT1423,Aerospace Engineering,,A
SID20154554,Sem_1,86,93,41,95,92,66,86,79.85714286,559,IDEPT4670,Aerospace Engineering,,A
SID20184935,Sem_2,54,86,74,88,94,95,68,79.85714286,559,IDEPT3115,Aerospace Engineering,,A
SID20148520,Sem_2,92,87,56,99,73,91,61,79.85714286,559,IDEPT1537,Aerospace Engineering,,A
SID20168425,Sem_1,83,99,59,82,83,75,78,79.85714286,559,IDEPT3115,Aerospace Engineering,,A
SID20188558,Sem_1,45,59,90,91,89,93,92,79.85714286,559,IDEPT2357,Aerospace Engineering,,A
SID20187703,Sem_1,66,98,92,82,57,80,84,79.85714286,559,IDEPT4938,Aerospace Engineering,,A
SID20157181,Sem_1,46,88,92,88,82,91,72,79.85714286,559,IDEPT5881,Aerospace Engineering,,A
SID20138349,Sem_1,59,85,84,96,67,78,89,79.71428571,558,IDEPT3115,Aerospace Engineering,,A
SID20142751,Sem_1,46,80,100,100,87,100,45,79.71428571,558,IDEPT3115,Aerospace Engineering,,A
SID20184025,Sem_2,83,87,76,79,98,45,90,79.71428571,558,IDEPT4670,Aerospace Engineering,,A
SID20153296,Sem_2,74,93,85,79,61,91,75,79.71428571,558,IDEPT1537,Aerospace Engineering,,A
SID20133282,Sem_1,100,100,83,47,84,56,88,79.71428571,558,IDEPT2054,Aerospace Engineering,,A
SID20185756,Sem_2,50,93,85,94,98,46,92,79.71428571,558,IDEPT4132,Aerospace Engineering,,A
SID20181130,Sem_2,88,73,94,49,95,91,68,79.71428571,558,IDEPT4938,Aerospace Engineering,,A
SID20158423,Sem_1,43,70,83,84,100,98,80,79.71428571,558,IDEPT2054,Aerospace Engineering,,A
SID20168875,Sem_1,93,96,79,52,92,97,48,79.57142857,557,IDEPT2357,Aerospace Engineering,,A
SID20149047,Sem_2,94,57,88,99,93,54,72,79.57142857,557,IDEPT3115,Aerospace Engineering,,A
SID20159565,Sem_2,99,92,46,92,93,76,59,79.57142857,557,IDEPT4132,Aerospace Engineering,,A
SID20188687,Sem_2,99,86,67,65,78,100,62,79.57142857,557,IDEPT4938,Aerospace Engineering,,A
SID20156747,Sem_2,47,86,91,76,89,94,74,79.57142857,557,IDEPT4670,Aerospace Engineering,,A
SID20185631,Sem_2,79,44,89,89,96,70,89,79.42857143,556,IDEPT2357,Aerospace Engineering,,A
SID20161237,Sem_1,96,83,71,99,84,75,48,79.42857143,556,IDEPT4670,Aerospace Engineering,,A
SID20134161,Sem_2,78,88,47,63,89,96,95,79.42857143,556,IDEPT5881,Aerospace Engineering,,A
SID20188319,Sem_2,71,49,92,68,95,92,89,79.42857143,556,IDEPT5881,Aerospace Engineering,,A
SID20152459,Sem_1,76,82,63,83,76,80,96,79.42857143,556,IDEPT2357,Aerospace Engineering,,A
SID20134161,Sem_2,78,88,47,63,89,96,95,79.42857143,556,IDEPT5881,Aerospace Engineering,,A
SID20184266,Sem_1,97,,59,79,86,76,79,79.33333333,476,IDEPT4938,Aerospace Engineering,,A
SID20184490,Sem_2,,76,70,63,94,100,73,79.33333333,476,IDEPT4938,Aerospace Engineering,,A
SID20137918,Sem_1,60,98,100,54,,69,95,79.33333333,476,IDEPT3115,Aerospace Engineering,,A
SID20162445,Sem_2,53,73,69,95,85,100,80,79.28571429,555,IDEPT4670,Aerospace Engineering,,A
SID20177353,Sem_1,87,92,60,48,84,98,86,79.28571429,555,IDEPT3115,Aerospace Engineering,,A
SID20155662,Sem_1,85,91,59,100,86,84,50,79.28571429,555,IDEPT2357,Aerospace Engineering,,A
SID20143736,Sem_2,73,62,83,99,89,52,97,79.28571429,555,IDEPT1423,Aerospace Engineering,,A
SID20188558,Sem_2,91,80,70,89,40,96,89,79.28571429,555,IDEPT2357,Aerospace Engineering,,A
SID20175897,Sem_2,79,60,64,93,81,89,89,79.28571429,555,IDEPT1423,Aerospace Engineering,,A
SID20154641,Sem_2,81,92,65,71,68,79,99,79.28571429,555,IDEPT5881,Aerospace Engineering,,A
SID20136282,Sem_2,91,97,77,64,45,84,96,79.14285714,554,IDEPT1537,Aerospace Engineering,,A
SID20185028,Sem_2,80,65,90,89,88,67,75,79.14285714,554,IDEPT3115,Aerospace Engineering,,A
SID20187408,Sem_1,58,74,97,60,95,83,87,79.14285714,554,IDEPT2054,Aerospace Engineering,,A
SID20146835,Sem_2,50,81,63,73,96,92,99,79.14285714,554,IDEPT1537,Aerospace Engineering,,A
SID20159330,Sem_2,96,41,95,91,79,75,77,79.14285714,554,IDEPT4132,Aerospace Engineering,,A
SID20142205,Sem_1,49,74,87,77,94,95,77,79,553,IDEPT4132,Aerospace Engineering,,A
SID20158538,Sem_2,,49,79,82,79,96,89,79,474,IDEPT5528,Aerospace Engineering,,A
SID20137485,Sem_1,54,87,70,98,75,70,99,79,553,IDEPT5528,Aerospace Engineering,,A
SID20173644,Sem_2,98,92,79,90,59,79,56,79,553,IDEPT5881,Aerospace Engineering,,A
SID20153308,Sem_2,69,90,93,63,87,100,50,78.85714286,552,IDEPT2357,Aerospace Engineering,,A
SID20186661,Sem_1,92,85,72,88,75,88,52,78.85714286,552,IDEPT1423,Aerospace Engineering,,A
SID20133111,Sem_1,92,96,91,73,80,63,57,78.85714286,552,IDEPT4670,Aerospace Engineering,,A
SID20181163,Sem_1,75,96,81,93,56,86,65,78.85714286,552,IDEPT4670,Aerospace Engineering,,A
SID20167925,Sem_1,96,99,84,51,68,64,90,78.85714286,552,IDEPT5528,Aerospace Engineering,,A
SID20174108,Sem_1,68,65,89,61,87,85,97,78.85714286,552,IDEPT4670,Aerospace Engineering,,A
SID20165383,Sem_1,54,76,75,98,74,75,100,78.85714286,552,IDEPT4670,Aerospace Engineering,,A
SID20186543,Sem_2,66,95,78,53,82,99,,78.83333333,473,IDEPT5528,Aerospace Engineering,,A
SID20171714,Sem_1,82,58,90,79,68,,96,78.83333333,473,IDEPT5881,Aerospace Engineering,,A
SID20156044,Sem_1,96,68,71,74,77,89,76,78.71428571,551,IDEPT3115,Aerospace Engineering,,A
SID20144263,Sem_1,86,90,87,94,83,67,44,78.71428571,551,IDEPT5881,Aerospace Engineering,,A
SID20184285,Sem_2,90,73,85,58,96,53,96,78.71428571,551,IDEPT3115,Aerospace Engineering,,A
SID20173147,Sem_2,83,44,92,83,84,82,83,78.71428571,551,IDEPT4132,Aerospace Engineering,,A
SID20175090,Sem_1,88,97,51,88,44,98,85,78.71428571,551,IDEPT5881,Aerospace Engineering,,A
SID20174315,Sem_2,43,52,92,83,89,94,97,78.57142857,550,IDEPT1537,Aerospace Engineering,,A
SID20141728,Sem_2,99,80,80,87,42,91,71,78.57142857,550,IDEPT4670,Aerospace Engineering,,A
SID20135905,Sem_1,90,67,78,69,56,98,92,78.57142857,550,IDEPT5528,Aerospace Engineering,,A
SID20148587,Sem_1,90,47,80,94,81,98,60,78.57142857,550,IDEPT4670,Aerospace Engineering,,A
SID20156761,Sem_2,94,93,73,78,43,87,81,78.42857143,549,IDEPT4132,Aerospace Engineering,,A
SID20179496,Sem_1,93,81,100,84,48,87,56,78.42857143,549,IDEPT1537,Aerospace Engineering,,A
SID20157679,Sem_1,94,100,88,68,50,97,52,78.42857143,549,IDEPT4670,Aerospace Engineering,,A
SID20156450,Sem_2,85,72,,55,100,69,89,78.33333333,470,IDEPT3115,Aerospace Engineering,,A
SID20159502,Sem_2,99,74,,86,51,64,96,78.33333333,470,IDEPT4132,Aerospace Engineering,,A
SID20159307,Sem_2,96,62,82,69,81,93,65,78.28571429,548,IDEPT4132,Aerospace Engineering,,A
SID20159557,Sem_1,54,76,100,47,87,85,99,78.28571429,548,IDEPT5528,Aerospace Engineering,,A
SID20148300,Sem_1,79,92,97,,42,72,87,78.16666667,469,IDEPT1537,Aerospace Engineering,,A
SID20153456,Sem_1,83,,86,61,90,59,90,78.16666667,469,IDEPT2357,Aerospace Engineering,,A
SID20156979,Sem_1,72,50,98,74,95,93,65,78.14285714,547,IDEPT4670,Aerospace Engineering,,A
SID20171484,Sem_2,86,65,82,58,61,100,95,78.14285714,547,IDEPT1537,Aerospace Engineering,,A
SID20135684,Sem_1,98,83,43,97,61,71,94,78.14285714,547,IDEPT4132,Aerospace Engineering,,A
SID20135684,Sem_1,98,83,43,97,61,71,94,78.14285714,547,IDEPT4132,Aerospace Engineering,,A
SID20164952,Sem_2,87,74,48,95,67,98,78,78.14285714,547,IDEPT3115,Aerospace Engineering,,A
SID20181880,Sem_1,97,41,96,74,86,68,85,78.14285714,547,IDEPT2357,Aerospace Engineering,,A
SID20189887,Sem_2,55,75,70,84,82,90,91,78.14285714,547,IDEPT2054,Aerospace Engineering,,A
SID20145672,Sem_1,41,73,78,96,97,78,84,78.14285714,547,IDEPT1537,Aerospace Engineering,,A
SID20136780,Sem_2,71,80,99,64,92,83,57,78,546,IDEPT3115,Aerospace Engineering,,A
SID20139469,Sem_2,,96,49,70,95,94,64,78,468,IDEPT3115,Aerospace Engineering,,A
SID20145183,Sem_2,91,58,64,91,62,95,85,78,546,IDEPT3115,Aerospace Engineering,,A
SID20171923,Sem_1,54,68,94,71,63,97,99,78,546,IDEPT2054,Aerospace Engineering,,A
SID20169346,Sem_2,96,80,82,67,43,98,80,78,546,IDEPT4670,Aerospace Engineering,,A
SID20186208,Sem_2,96,93,84,58,,66,71,78,468,IDEPT5881,Aerospace Engineering,,A
SID20186758,Sem_1,82,49,60,89,96,83,87,78,546,IDEPT1423,Aerospace Engineering,,A
SID20184688,Sem_2,98,71,81,82,83,55,76,78,546,IDEPT5528,Aerospace Engineering,,A
SID20184351,Sem_2,99,78,73,78,75,72,71,78,546,IDEPT2357,Aerospace Engineering,,A
SID20138510,Sem_2,43,93,83,89,94,87,56,77.85714286,545,IDEPT5881,Aerospace Engineering,,A
SID20143093,Sem_1,65,75,74,90,97,72,72,77.85714286,545,IDEPT2357,Aerospace Engineering,,A
SID20176456,Sem_1,45,48,96,84,100,88,84,77.85714286,545,IDEPT5528,Aerospace Engineering,,A
SID20159002,Sem_2,93,50,42,98,86,80,96,77.85714286,545,IDEPT1537,Aerospace Engineering,,A
SID20132910,Sem_1,45,83,89,100,50,89,89,77.85714286,545,IDEPT3115,Aerospace Engineering,,A
SID20172235,Sem_1,100,56,70,,83,87,71,77.83333333,467,IDEPT5881,Aerospace Engineering,,A
SID20169169,Sem_2,75,,94,80,64,93,61,77.83333333,467,IDEPT1537,Aerospace Engineering,,A
SID20178206,Sem_2,94,77,49,65,,99,83,77.83333333,467,IDEPT2054,Aerospace Engineering,,A
SID20165299,Sem_1,68,67,94,96,68,97,54,77.71428571,544,IDEPT4132,Aerospace Engineering,,A
SID20135870,Sem_1,81,99,74,46,93,62,89,77.71428571,544,IDEPT1537,Aerospace Engineering,,A
SID20157171,Sem_1,77,48,88,82,75,75,99,77.71428571,544,IDEPT1537,Aerospace Engineering,,A
SID20149391,Sem_2,79,81,78,66,82,59,99,77.71428571,544,IDEPT4938,Aerospace Engineering,,A
SID20165470,Sem_1,83,63,99,90,61,63,85,77.71428571,544,IDEPT5528,Aerospace Engineering,,A
SID20166301,Sem_2,98,68,91,89,93,48,56,77.57142857,543,IDEPT2054,Aerospace Engineering,,A
SID20143136,Sem_2,88,84,44,85,66,94,82,77.57142857,543,IDEPT4132,Aerospace Engineering,,A
SID20132245,Sem_2,78,91,66,96,71,48,93,77.57142857,543,IDEPT2054,Aerospace Engineering,,A
SID20137984,Sem_1,99,68,94,78,66,61,77,77.57142857,543,IDEPT3115,Aerospace Engineering,,A
SID20138246,Sem_2,88,100,66,65,92,84,48,77.57142857,543,IDEPT5528,Aerospace Engineering,,A
SID20184773,Sem_1,84,73,98,73,47,85,83,77.57142857,543,IDEPT4670,Aerospace Engineering,,A
SID20153426,Sem_1,90,72,94,58,98,62,69,77.57142857,543,IDEPT2357,Aerospace Engineering,,A
SID20179743,Sem_1,70,92,95,56,88,76,66,77.57142857,543,IDEPT4132,Aerospace Engineering,,A
SID20135792,Sem_1,84,84,68,99,80,73,55,77.57142857,543,IDEPT5881,Aerospace Engineering,,A
SID20152437,Sem_1,88,81,73,88,48,85,80,77.57142857,543,IDEPT1423,Aerospace Engineering,,A
SID20186201,Sem_2,57,99,97,97,85,58,50,77.57142857,543,IDEPT2357,Aerospace Engineering,,A
SID20164424,Sem_2,94,43,90,84,64,78,90,77.57142857,543,IDEPT2357,Aerospace Engineering,,A
SID20164424,Sem_2,94,43,90,84,64,78,90,77.57142857,543,IDEPT2357,Aerospace Engineering,,A
SID20172115,Sem_2,,48,97,91,83,96,50,77.5,465,IDEPT2357,Aerospace Engineering,,A
SID20148359,Sem_1,65,62,98,91,57,95,74,77.42857143,542,IDEPT1537,Aerospace Engineering,,A
SID20134683,Sem_2,82,99,97,50,56,61,97,77.42857143,542,IDEPT5528,Aerospace Engineering,,A
SID20175253,Sem_2,61,93,89,77,89,42,91,77.42857143,542,IDEPT4670,Aerospace Engineering,,A
SID20169346,Sem_1,81,75,54,84,81,72,95,77.42857143,542,IDEPT4670,Aerospace Engineering,,A
SID20175253,Sem_2,61,93,89,77,89,42,91,77.42857143,542,IDEPT4670,Aerospace Engineering,,A
SID20153456,Sem_2,96,96,67,93,84,47,59,77.42857143,542,IDEPT2357,Aerospace Engineering,,A
SID20155749,Sem_1,88,84,77,57,68,89,79,77.42857143,542,IDEPT2054,Aerospace Engineering,,A
SID20137763,Sem_1,80,92,75,69,87,91,48,77.42857143,542,IDEPT4670,Aerospace Engineering,,A
SID20139698,Sem_2,54,80,69,97,85,66,91,77.42857143,542,IDEPT1537,Aerospace Engineering,,A
SID20153633,Sem_2,83,65,75,100,75,52,92,77.42857143,542,IDEPT5528,Aerospace Engineering,,A
SID20169713,Sem_2,84,46,83,97,88,64,80,77.42857143,542,IDEPT1423,Aerospace Engineering,,A
SID20184688,Sem_1,87,81,62,90,61,84,77,77.42857143,542,IDEPT5528,Aerospace Engineering,,A
SID20161915,Sem_1,98,79,56,94,61,66,88,77.42857143,542,IDEPT5528,Aerospace Engineering,,A
SID20171937,Sem_2,45,94,67,86,53,98,99,77.42857143,542,IDEPT5528,Aerospace Engineering,,A
SID20161277,Sem_2,70,90,99,79,80,76,47,77.28571429,541,IDEPT4670,Aerospace Engineering,,A
